Energy supply [PWh];LCOE_Uniform discount rate [$/MWh];Energy supply [PWh];LCOE_Country-specific discount rate [$/MWh];World demand [PWh]
419.0461271;41.61838602;411.8128177;53.65404608;
419.0461532;41.61907977;411.8146549;53.6640473;
419.0626199;41.62100244;411.8184316;53.6733832;
419.0691297;41.62348454;411.8492195;53.67393424;
419.0691569;41.63995477;411.9842123;53.70698634;
419.0716615;41.64157597;411.9856708;53.71395924;
419.0873641;41.6487855;411.9858979;53.72104465;
419.0886395;41.65109356;411.9950999;53.72242337;
419.0974089;41.66273402;411.9973127;53.72517898;
419.097931;41.66313785;412.0126299;53.73303231;
419.0979602;41.6717981;412.1139054;53.74096772;
419.0980253;41.67262401;412.114027;53.74546665;
419.1355592;41.67572915;412.115298;53.74941711;
419.1437478;41.67624219;412.1233398;53.75150227;
419.3031809;41.68180301;412.1651478;53.76719124;
419.318572;41.68204993;412.165309;53.79282368;
419.3191106;41.68908608;412.1669678;53.80142106;
419.3191429;41.69993633;412.1761654;53.80146098;
419.3393813;41.71019885;412.1995734;53.80329431;
419.3435566;41.72031554;412.1996169;53.83419675;
419.7064366;41.72912357;412.1996194;53.84063768;
419.7171918;41.73006472;412.2002188;53.85046167;
419.7173338;41.74529903;412.2007652;53.85357448;
419.732224;41.74552063;412.2025534;53.85454106;
419.7326091;41.75539321;412.2184764;53.8684312;
419.740308;41.75552494;412.2184965;53.87273521;
419.7446612;41.76232091;412.2208945;53.87477097;
419.809594;41.76318691;412.2365491;53.89435751;
419.8107333;41.77391732;412.2365779;53.89807578;
419.810797;41.77554723;412.275919;53.8985024;
419.8110753;41.77772335;412.2814974;53.89942202;
419.812186;41.77792125;412.3426103;53.9135943;
419.8139947;41.78170623;412.4298631;53.92122838;
419.8140919;41.81084402;412.4299013;53.92536053;
419.814313;41.82433428;412.4299244;53.93489408;
419.8323147;41.83364061;412.4349637;53.94190344;
419.8371639;41.83430912;412.452123;53.9462258;
419.8371657;41.84034552;412.4531732;53.95346252;
419.837627;41.8454155;412.4561781;53.96684166;
419.860684;41.84775742;412.4566669;53.97841319;
419.8629185;41.86692378;412.4588477;53.98911052;
419.863012;41.89109548;412.4605566;54.01953132;
419.8990215;41.89438498;412.5054231;54.02349448;
419.9448263;41.90818311;412.5054401;54.02572478;
419.9511087;41.91327289;412.5471503;54.04201603;
419.951153;41.91456493;412.5577497;54.05555326;
419.9530435;41.92041756;412.5581823;54.07887858;
419.967196;41.92615944;412.5587593;54.08481197;
419.9706294;41.94602332;412.5595345;54.08497718;
419.9707336;41.94742779;412.5857716;54.08697764;
419.9812556;41.95026803;412.8024384;54.11571186;
419.9818832;41.95731495;412.8204825;54.12495249;
419.9838691;41.96792779;412.8350332;54.13686352;
420.0357787;41.97263169;412.8989346;54.1435509;
420.0357849;41.98892569;412.8996413;54.14436943;
420.0358619;42.02855331;412.8996652;54.15451535;
420.0443885;42.04017984;412.9002921;54.16941452;
420.0443943;42.04234491;412.9003057;54.17044252;
420.0598839;42.0458051;412.9028604;54.17055656;
420.0931415;42.06659408;412.9153218;54.1778199;
420.09335;42.06883659;412.9634564;54.18351746;
420.0939148;42.07737841;412.963868;54.18444296;
420.0949921;42.10653715;412.9721466;54.18969567;
420.1041313;42.1265195;413.1388145;54.19061941;
420.1269164;42.13042773;413.1394753;54.19599668;
420.1754895;42.1310939;413.140883;54.20527357;
420.1758627;42.13791555;413.140929;54.20617043;
420.1950948;42.1782252;413.1433493;54.22922822;
420.1951742;42.19067592;413.1435937;54.25152499;
420.1964546;42.19347958;413.1523162;54.25585693;
420.2026795;42.19631986;413.2041532;54.26541658;
420.2028252;42.20161331;413.3367456;54.28337195;
420.2028987;42.20591734;413.3372215;54.28460709;
420.2045888;42.2159284;413.383426;54.29040788;
420.2045947;42.23633534;413.383636;54.32294874;
420.209995;42.24851078;413.384015;54.32878985;
420.2173561;42.24898137;413.3857326;54.33680053;
420.2225797;42.25134245;413.3873459;54.33856984;
420.2604152;42.29802083;413.5584374;54.34507993;
420.2655654;42.30128177;413.5751447;54.35569859;
420.3002804;42.30492534;413.625547;54.35917283;
420.3004458;42.31634198;413.6675146;54.36037826;
420.3083117;42.31772449;413.6751955;54.36475093;
420.3520879;42.33502349;413.6796211;54.36925733;
420.3535496;42.34663858;413.6864987;54.37070379;
420.3823092;42.36541808;413.6885381;54.37688189;
420.3826468;42.38365419;413.7070698;54.43063146;
420.383782;42.3929812;413.7071704;54.43465498;
420.3846911;42.39603849;413.7071772;54.4361914;
420.3958767;42.40665987;413.7281434;54.4363533;
420.41513;42.41435076;413.9558197;54.4404486;
420.4184228;42.4229494;413.9559378;54.44544834;
420.5883703;42.43542334;413.9708266;54.45512765;
420.588725;42.43788365;414.0124913;54.46817654;
420.5887338;42.44063607;414.0126012;54.47038661;
420.596858;42.44374052;414.0464646;54.48791147;
420.5969144;42.44567261;414.0466611;54.51322858;
420.622015;42.45003273;414.0514876;54.52257026;
420.622527;42.45344275;414.0521507;54.53766475;
420.6231697;42.46154299;414.1458623;54.56118472;
420.7049892;42.46260037;414.1477333;54.57900917;
420.7071523;42.47046431;414.2059021;54.57909014;
420.7071552;42.47672123;414.2194426;54.58023956;
420.7132133;42.48596079;414.2222396;54.5968883;
420.7468572;42.49255174;414.2222877;54.60007146;
420.7468989;42.50999053;414.2328778;54.62996714;
420.761398;42.51872429;414.2410438;54.63932062;
420.7650418;42.52126741;414.2608546;54.65838469;
420.7818562;42.52881514;414.30855;54.66107644;
420.7853712;42.52904838;414.3088545;54.6638721;
420.8945957;42.52935891;414.3089832;54.67167648;
420.9101142;42.53300411;414.309092;54.68251196;
420.9147239;42.56834102;414.3111034;54.69012326;
420.9177249;42.57147504;414.3111817;54.69736727;
420.9183727;42.59621166;414.3229507;54.70289727;
420.921959;42.6239162;414.3243613;54.70309603;
420.9274887;42.62773852;414.3246034;54.73627586;
420.9276723;42.63415656;414.4283999;54.75022083;
420.9284502;42.63700199;414.4309318;54.75628891;
420.9415457;42.64572149;414.4546733;54.7643841;
420.9433134;42.64798369;414.4555745;54.77604329;
420.9756815;42.6481177;414.491766;54.78675091;
421.0491681;42.64871381;414.4919767;54.79042148;
421.0556401;42.66224887;414.4929981;54.790675;
421.0572692;42.6735241;414.4930549;54.7911412;
421.0657129;42.67596482;414.5071267;54.79787799;
421.066543;42.7033648;414.5071297;54.80192162;
421.1653538;42.70433606;415.3979294;54.81484101;
421.17377;42.72854796;415.4118334;54.82149409;
421.174074;42.73188863;415.416227;54.84087597;
421.1758779;42.73394256;415.4208527;54.84342197;
421.1896385;42.73458297;415.4526535;54.85165723;
421.1923765;42.73823619;415.502466;54.8700025;
421.2496231;42.74467814;415.5405188;54.88002965;
421.2649747;42.75411003;415.5564512;54.88369763;
421.2669758;42.76120878;415.5585963;54.88952656;
421.2669905;42.76146938;415.5587609;54.89282685;
421.2941337;42.7695861;415.5592243;54.90979447;
421.3112852;42.77587317;415.5998065;54.94933352;
421.3112984;42.78228133;415.6105733;54.95785576;
421.333613;42.79909461;415.6455259;54.97887921;
421.3351152;42.80258018;415.6782497;55.01839933;
421.3352357;42.81324484;415.6789257;55.02212036;
421.3352416;42.81496295;415.68457;55.03718882;
421.3398907;42.82028801;415.6872892;55.04539498;
421.3632438;42.822328;415.6878019;55.04576034;
421.3699588;42.82358048;415.689787;55.05665995;
421.3787099;42.82358737;415.6909206;55.07257988;
421.3788;42.85010649;415.6967914;55.07333777;
421.3789055;42.85071002;415.7100272;55.10839325;
421.379694;42.85138036;415.7106557;55.11371522;
421.3797422;42.85345277;415.7137501;55.11571395;
421.4377301;42.85831906;415.7137884;55.11778038;
421.5009549;42.86523865;415.7204055;55.12307096;
421.5010075;42.89295011;415.7217962;55.12504225;
421.5046222;42.89627874;415.7219983;55.13544558;
421.5163954;42.91132307;415.7240592;55.140624;
421.5400765;42.92230992;415.7242521;55.141988;
421.5761242;42.92848968;415.7244438;55.1615941;
421.5843276;42.93014917;415.7244572;55.18059115;
421.6190323;42.93907453;415.7344077;55.19669789;
421.6190382;42.95674718;415.7344403;55.19881202;
421.62399;42.97090145;415.7355427;55.2152075;
421.624091;42.97265724;415.7365969;55.23308933;
421.6246374;42.97341733;415.7372653;55.243763;
421.6285263;42.97944509;415.7388527;55.24416029;
421.6435388;42.97980943;415.7878561;55.24499606;
421.6488436;42.98790123;416.8607003;55.25998151;
421.7119834;42.98860268;416.8608644;55.26192567;
421.7159216;42.9924125;416.8608943;55.26729019;
421.7301416;43.00884358;416.8616363;55.27781128;
421.739636;43.00886004;416.8624221;55.27920324;
421.7404099;43.01448304;416.8625918;55.28578494;
421.7424045;43.01928324;416.8631899;55.28883756;
421.803914;43.02642017;416.918826;55.29808466;
421.8465496;43.03331767;417.0494402;55.30490211;
421.8470189;43.03354959;417.0496078;55.32842272;
421.890374;43.0449002;417.2848737;55.33636311;
421.8955734;43.04918147;417.285877;55.34462916;
422.0629429;43.04929873;417.4526791;55.35124563;
422.063383;43.05091991;417.452762;55.35467717;
422.0661744;43.05611067;417.4556419;55.37536274;
422.1909028;43.06648259;417.4558047;55.37995441;
422.190947;43.06654926;417.4594148;55.3897855;
422.191003;43.07874742;417.5619571;55.39987095;
422.1984534;43.12139984;417.5815668;55.41258094;
422.2160527;43.12894416;417.5889418;55.41905185;
422.2172968;43.13938072;417.5899475;55.42912062;
422.2258095;43.16790975;417.662076;55.46547686;
422.2333769;43.17189753;417.6658361;55.49261789;
422.2338425;43.17249798;417.7003141;55.50422563;
422.2364946;43.17377674;417.7117509;55.53383623;
422.2767337;43.20176208;417.7485204;55.54498138;
422.2774404;43.20546233;417.7485409;55.54731126;
422.2784317;43.20752306;417.7618667;55.56925332;
422.2908143;43.21088045;417.7619913;55.57212779;
422.3035284;43.24380651;417.8023084;55.57677488;
422.3035592;43.24885273;417.8025626;55.57781346;
422.3050364;43.25415841;417.8031274;55.60115955;
422.3100104;43.25775336;417.8031989;55.61748226;
422.3128701;43.26167739;417.8058397;55.6323371;
422.4203524;43.26292462;417.8065816;55.63846354;
422.4206006;43.26711567;417.8081505;55.64303544;
422.4207523;43.27741614;417.8205637;55.6583906;
422.4207774;43.28748236;417.8240303;55.67010022;
422.427744;43.29102958;418.671029;55.68421784;
422.5504433;43.2948309;418.6745229;55.68436753;
422.5504946;43.32198098;418.688318;55.68952655;
422.5591065;43.33636842;418.6884868;55.69849461;
422.5600562;43.33765235;418.6947235;55.71264742;
422.5655629;43.34106096;418.6947282;55.71551041;
422.590537;43.3439238;418.7128614;55.71591711;
422.6202144;43.34998987;418.7326798;55.71985392;
422.6210851;43.35163747;418.7331372;55.7217091;
422.6463821;43.35557535;418.7346073;55.72354077;
422.6585726;43.3592947;418.734638;55.72360924;
422.6649971;43.36288368;419.1544309;55.72566883;
422.6899653;43.36494821;419.1557835;55.73338045;
422.6927955;43.36873668;419.1560882;55.74069642;
422.6994497;43.37434334;419.1700433;55.74326621;
422.6995113;43.38033426;419.1701981;55.74769001;
422.7404378;43.38467742;419.1717322;55.75902245;
422.7703835;43.39353925;419.1887204;55.774751;
422.7864528;43.39828245;419.2395151;55.78445141;
422.7877486;43.40038314;419.2442409;55.79224644;
422.8323905;43.40471267;419.2484169;55.80052238;
422.8350596;43.41466883;419.2509458;55.81467265;
422.8496811;43.4229587;419.2525274;55.84271533;
422.8759181;43.4232286;419.2535556;55.87708533;
422.8762282;43.42404448;419.2544497;55.89291056;
422.9193978;43.42473778;419.2736374;55.89663057;
422.9214265;43.42693711;419.4022377;55.90524732;
423.0331206;43.43261574;419.4201573;55.90572214;
423.0459691;43.45136097;419.425569;55.91983445;
423.0507905;43.45600281;419.449282;55.92178709;
423.0587708;43.46648539;419.4499748;55.92508023;
423.0621238;43.46947249;419.4499801;55.93477225;
423.0662459;43.49577381;419.4729051;55.95738834;
423.0675656;43.50101625;419.4780379;55.96030761;
423.1111731;43.51330042;419.4796147;55.9614308;
423.1249084;43.51413841;419.4877891;55.97216701;
423.1286259;43.51496754;419.4961273;55.99192857;
423.1291954;43.53541096;419.5006502;56.0037386;
423.1670586;43.54046819;419.5014803;56.0160016;
423.1814071;43.55333536;419.5086917;56.02146927;
423.1895134;43.55911182;419.5177389;56.03176155;
423.1932204;43.56284921;419.5232649;56.03220333;
423.2859718;43.57891709;419.5322868;56.05363555;
423.2894097;43.58333434;419.5342997;56.05924724;
423.3142567;43.58597203;419.5343622;56.07015398;
423.3169211;43.61762326;419.5448298;56.07274335;
423.335243;43.6241497;419.5866732;56.07607838;
423.3368292;43.62695843;419.5870787;56.08152566;
423.3370812;43.64705843;419.5872211;56.10824325;
423.3372712;43.66187332;419.5917684;56.10990757;
423.339915;43.67629134;419.5921693;56.11481649;
423.347819;43.67943321;419.5922959;56.1174345;
423.3478342;43.68954096;419.5990555;56.11784801;
423.4873272;43.69788323;419.5990577;56.1248285;
423.4874616;43.69871295;419.632002;56.13154314;
423.5022386;43.70918899;419.6589803;56.13555971;
423.5031398;43.70951772;419.7882988;56.13564733;
423.5469864;43.71177755;419.7883078;56.13698896;
423.5470049;43.71890318;419.7922669;56.13792385;
423.5509704;43.73399367;419.7926805;56.14226223;
423.5534449;43.73864757;419.80865;56.17863541;
423.5550346;43.75308935;419.8109692;56.18713158;
423.5625514;43.75641023;419.8139635;56.19099772;
423.5626682;43.7575637;419.8162751;56.1996231;
423.5648235;43.75811172;419.8375655;56.20091005;
423.5668953;43.75846015;419.8802402;56.20836382;
423.6148112;43.76193439;419.880281;56.23508762;
423.6154121;43.7838067;419.9046076;56.23612874;
423.6210341;43.78386138;420.3632074;56.24271071;
423.6210377;43.78674426;420.4640143;56.27019592;
423.6215528;43.80036912;420.5165651;56.27148471;
423.6547251;43.80150145;420.516567;56.29232921;
423.654731;43.8037263;420.5197334;56.31127101;
423.657528;43.83260565;420.526935;56.32789605;
423.6589473;43.83441101;420.5854756;56.33991674;
423.6601586;43.83694159;420.5867561;56.34246224;
423.6601789;43.85872863;420.7361939;56.35538415;
423.6602695;43.86679017;420.7465812;56.35704343;
424.0247954;43.87128736;420.7942164;56.37382134;
424.0934655;43.87779778;420.7942228;56.38792444;
424.1547897;43.8789741;420.7954128;56.3887121;
424.1548225;43.87999685;420.7970133;56.39039159;
424.1567223;43.88445849;420.9370626;56.41970494;
424.1732639;43.89311104;420.9375939;56.44709242;
424.1793787;43.89432392;420.9851025;56.44716415;
424.1801206;43.89592497;421.3699121;56.46009329;
424.1808578;43.91200954;421.3699805;56.46152836;
424.1993884;43.91254661;421.3978815;56.46423548;
424.199955;43.91374409;421.4006423;56.49241209;
424.2026286;43.92223759;421.4018185;56.49481365;
424.2044914;43.92541413;421.4052501;56.49526601;
424.2060287;43.92632307;421.4197811;56.51136602;
424.20637;43.92764522;421.4202174;56.51197578;
424.2065338;43.94300615;421.4639936;56.53147088;
424.4873487;43.94495651;421.4645652;56.53544015;
424.4875058;43.95564203;421.4772857;56.55821231;
424.5059562;43.97797921;421.4901547;56.55840812;
424.5078794;43.97868176;421.5416746;56.58523686;
424.5078861;43.98165072;421.592267;56.58855339;
424.5078874;43.98314189;421.5927028;56.62013308;
424.5080789;43.98880777;421.612244;56.62119663;
424.5284098;43.98898473;421.622346;56.62778544;
424.5287841;44.00574394;421.6233632;56.64140403;
424.5611578;44.00961585;421.6236687;56.64258257;
424.5900124;44.02863428;421.6548661;56.64423575;
424.6268801;44.03459353;421.6653358;56.65246663;
424.6280527;44.04316652;421.6661003;56.65615924;
424.6280641;44.04853247;421.6724989;56.67661328;
424.6493923;44.06108423;421.6735293;56.67695317;
424.6497394;44.06568498;421.6735899;56.68104811;
424.6499012;44.06628255;421.6744368;56.71188397;
424.6810051;44.07397991;421.9571274;56.72630107;
424.686773;44.07516922;421.9574125;56.7286593;
424.7234717;44.07583133;421.9579951;56.72936715;
424.7740811;44.08068698;422.0437404;56.73618189;
424.8441372;44.11969454;422.046336;56.74508878;
424.8463847;44.12137734;422.0466024;56.7502338;
424.8465063;44.12592709;422.0495521;56.75499666;
424.8473946;44.12641265;422.051874;56.77127551;
424.8945794;44.13749222;422.0527119;56.77389844;
424.8945854;44.15743301;422.0534532;56.79912403;
424.8954995;44.17310649;422.0536159;56.81601548;
424.9205914;44.17395844;422.0551235;56.81883454;
424.9240401;44.20643267;422.0557553;56.81940992;
424.9242252;44.20657133;422.0638335;56.82630716;
424.924442;44.21340756;422.0647722;56.84962041;
424.9312869;44.22121411;422.0808269;56.85447772;
424.995603;44.23135426;422.081988;56.86681059;
425.0959665;44.24960577;422.082028;56.87255247;
425.118052;44.25348478;422.108546;56.87655777;
425.1288991;44.25698367;422.1280928;56.88614841;
425.1305368;44.25902136;422.1313803;56.88805943;
425.1512931;44.25957537;422.18795;56.8982309;
425.2890789;44.26244531;422.2353338;56.89975373;
425.2930192;44.26595144;422.2680436;56.90648964;
425.3127227;44.26643412;422.3222272;56.91183866;
425.3589034;44.27234181;422.3224931;56.92278309;
425.3615848;44.27824118;422.3225952;56.9504016;
425.366319;44.28190207;422.3241978;56.95480074;
425.3737872;44.29428044;422.3803003;56.97551191;
425.4268516;44.29891118;422.3812906;56.97853255;
425.4297763;44.29989645;422.4075423;56.98155859;
425.4315842;44.3099975;422.4079654;56.98426257;
425.4540302;44.31168195;422.4104976;56.98508995;
425.4543111;44.31763383;422.4105005;57.01724094;
425.4656025;44.32412971;422.4218075;57.01874742;
425.4658;44.3396983;422.4218401;57.02609378;
425.4663125;44.34589165;422.4230154;57.03189864;
425.4664652;44.35753179;422.4260403;57.04384114;
425.48081;44.36610444;422.4280855;57.05804267;
425.4856741;44.36902795;422.4500657;57.07010744;
425.4864598;44.38039587;422.4555307;57.0756772;
425.4900914;44.3867632;422.455713;57.09530944;
425.5027581;44.38778402;422.5217644;57.09657811;
425.5573852;44.39463342;422.5293687;57.12212967;
425.5857959;44.39802806;422.5559599;57.12899782;
425.5858364;44.40959286;422.5559682;57.13212113;
425.58584;44.42336456;422.5580338;57.13673619;
425.6203864;44.42742416;422.5584903;57.13983408;
425.6646978;44.44948654;422.6413735;57.14971256;
425.6660504;44.47344192;422.6727084;57.16159856;
425.6686051;44.47493302;422.6877316;57.16164073;
425.6787025;44.48690114;422.6912152;57.18153809;
425.6792461;44.49135558;422.6940807;57.20530565;
425.6895617;44.50412078;422.6977702;57.21453378;
425.7271037;44.52370295;422.699233;57.22090895;
425.7412159;44.54130898;422.6993754;57.24211783;
425.741289;44.54813332;422.6994937;57.25209404;
425.7505142;44.55273997;422.7104516;57.25678975;
425.7505537;44.55499971;422.7104598;57.26201274;
425.7574779;44.56404019;422.7110984;57.2716041;
425.7574996;44.56911943;422.7671574;57.27211405;
425.793598;44.60227947;422.7687158;57.27281574;
425.825079;44.60679493;422.7692299;57.27558812;
425.8467653;44.61318474;422.7705825;57.28383497;
425.9017346;44.62369544;422.7721054;57.29384117;
425.9035731;44.6280097;422.7756652;57.30647363;
425.9043537;44.6390314;422.777456;57.31005585;
425.9164419;44.64559169;422.8633673;57.33712294;
425.9247792;44.64648364;422.8633718;57.33832282;
425.9271835;44.66400902;422.8797822;57.3486396;
425.9412834;44.66416787;422.8804164;57.3536391;
425.9447978;44.70475326;422.8847905;57.35877973;
425.9448897;44.72349288;422.8848097;57.3609697;
425.9545726;44.73492258;422.8853319;57.38112229;
425.9639338;44.73726423;422.8890297;57.39757608;
425.9908658;44.74000149;422.9038891;57.40316782;
425.9995318;44.74382156;422.9118389;57.41505408;
425.9995791;44.75039047;423.1622548;57.41576655;
425.9999846;44.75125059;423.1624978;57.42245402;
426.0139397;44.75296452;423.2257921;57.43916164;
426.0141188;44.77003917;423.2267467;57.44727189;
426.0143334;44.77448617;423.2666787;57.44933735;
426.1000289;44.80881168;423.270582;57.45932571;
426.1229532;44.81288856;423.2706097;57.47121986;
426.123387;44.81517771;423.2706748;57.4761914;
426.1244262;44.83191329;423.2706877;57.49072906;
426.1257113;44.84392086;423.2720347;57.50016279;
426.1259241;44.85085237;423.2723225;57.50200852;
426.1429055;44.87475014;423.2723552;57.51388285;
426.1627163;44.87544808;423.2769097;57.53744412;
426.1899852;44.87795223;423.39463;57.53908381;
426.2665963;44.88643889;423.3946492;57.5519554;
426.2815987;44.88941053;423.4026807;57.57004583;
426.3100714;44.91425028;423.42028;57.59162155;
426.3124872;44.91801564;423.4239603;57.62213927;
426.3134492;44.91993699;423.4256383;57.63848763;
426.3137341;44.93339131;423.4275643;57.64789955;
426.3153143;44.95968658;423.4275696;57.66467975;
426.3485492;44.98558318;423.4304066;57.70163324;
426.3735562;45.01139751;423.479311;57.70543036;
426.4775831;45.01814503;423.4825573;57.7179955;
426.5194265;45.0201597;423.4857507;57.72168786;
426.5343571;45.02314005;423.4857535;57.72653711;
426.5456822;45.0298068;423.5500467;57.73022254;
426.5772298;45.03675165;423.5540863;57.7431878;
426.5772799;45.0370221;423.5544406;57.74499776;
426.6066114;45.03818269;423.5551375;57.74557233;
426.6335765;45.06442991;423.6005366;57.75375416;
426.676915;45.06758772;423.6044447;57.76013654;
426.6777493;45.06762151;423.618302;57.77039529;
426.6802626;45.07749133;423.6183671;57.80903107;
426.6802648;45.07944139;423.618757;57.83204504;
426.6803347;45.09027884;423.6197054;57.83369249;
426.6803432;45.10342039;423.6197788;57.83409924;
426.7004554;45.10987474;423.6210776;57.83710486;
426.7068378;45.1111227;423.6210857;57.85971838;
426.7121318;45.12360369;423.6485637;57.87208624;
426.7131568;45.12468085;423.6605369;57.88055466;
426.7272151;45.12600506;423.6629571;57.91566951;
426.7374993;45.1335671;423.6734141;57.9291349;
426.7377432;45.13867879;423.6734237;57.93209118;
426.7434934;45.14911002;423.6780446;57.93370755;
426.7446059;45.15954191;423.6780668;57.93419592;
426.7497677;45.16519902;423.6835059;57.94286609;
426.781648;45.20471028;423.7796402;57.98161805;
426.8451539;45.2092182;423.8306103;57.99618619;
426.8452256;45.21313701;423.8306142;58.0056638;
426.9465011;45.21915701;423.8374867;58.00825431;
426.9876027;45.22191583;423.847233;58.01550595;
427.0003737;45.23159439;423.848382;58.05471249;
427.05669;45.23405212;423.8484126;58.05590765;
427.0620033;45.24039259;423.8798869;58.05694061;
427.0644109;45.24087021;423.8862188;58.0903729;
427.0664419;45.24110607;423.8992308;58.09322027;
427.0672563;45.26421967;423.9004555;58.10401024;
427.0961084;45.26637697;423.9052954;58.10404116;
427.2643771;45.26898944;423.9137071;58.1052339;
427.2949467;45.27630645;423.9389447;58.10614693;
427.3346632;45.27670796;423.9612414;58.11348038;
427.3474588;45.27945921;424.0807325;58.11913896;
427.3475687;45.29133734;424.0809438;58.13293223;
427.3490723;45.29175767;424.0826797;58.13782115;
427.3522382;45.29881268;424.255915;58.14291307;
427.3563105;45.29994495;424.6191902;58.14862392;
427.446064;45.32360926;424.6195178;58.1582207;
427.4461013;45.32929111;424.6195205;58.15879962;
427.4887723;45.32997149;424.6213645;58.15981168;
427.4954007;45.33523588;424.6321159;58.161563;
427.4954093;45.33748386;424.6430349;58.16748825;
427.5270193;45.33900256;424.6448185;58.16916078;
427.6207309;45.36683465;424.7014713;58.20924102;
427.6671057;45.36917718;424.7547732;58.21821457;
427.6779943;45.37345708;424.7548025;58.22414074;
427.6787364;45.38400767;424.7584341;58.22419405;
427.6791541;45.39459139;424.7604819;58.23741609;
427.7105117;45.40026685;424.7607351;58.23979011;
427.8145795;45.40056564;424.8882148;58.2515154;
427.9451937;45.40624969;424.8938697;58.28494286;
427.9452748;45.42126486;424.9034861;58.28793724;
427.9487554;45.43234567;424.9075114;58.30067124;
427.949386;45.45996119;424.9216639;58.30639365;
427.9495756;45.46210848;424.9228735;58.36072016;
427.9540558;45.50702923;424.9458157;58.37146754;
427.9553125;45.51906302;424.9668985;58.38311643;
427.9553773;45.51951275;424.967152;58.38834497;
427.9554503;45.5221607;424.9837506;58.38892483;
427.9556447;45.54027774;424.9837537;58.39249022;
427.9564605;45.56074969;424.9837655;58.39435199;
427.9584366;45.56882303;424.9838297;58.41523631;
427.9828621;45.57167618;424.9897808;58.41855098;
427.9829242;45.57780075;424.991484;58.42005967;
427.9829324;45.58446334;425.1056797;58.42726273;
428.0375211;45.58639861;425.1057541;58.44738343;
428.0445136;45.61290218;425.1150642;58.44822607;
428.0692356;45.61568841;425.1153425;58.45588718;
428.0760033;45.61570069;425.1198087;58.46147416;
428.0936507;45.63378306;425.1254307;58.46615594;
428.0937891;45.65182682;425.126984;58.47254172;
428.0955773;45.65606152;425.1368489;58.48514715;
428.0955801;45.6639785;425.1368541;58.4858297;
428.096056;45.67659041;425.1929438;58.51276023;
428.1110054;45.68647153;425.1929778;58.53156935;
428.1120597;45.68705134;425.2171647;58.5442907;
428.1169565;45.6912002;425.232055;58.56034673;
428.1357247;45.70322957;425.2322947;58.56453727;
428.1357661;45.7188389;425.2335401;58.5973939;
428.1358496;45.72228639;425.2335441;58.59819876;
428.135861;45.72698273;425.2335508;58.60862627;
428.1367311;45.74071845;425.2373294;58.60905294;
428.1369233;45.74204624;425.352374;58.61185713;
428.1615191;45.75313751;425.3598173;58.62161933;
428.2804516;45.76433947;425.3895277;58.62284818;
428.2954053;45.76859874;425.4036678;58.62584442;
428.2995716;45.77198487;425.4037309;58.66369328;
428.4217137;45.77201712;425.4037535;58.6921485;
428.4224657;45.7741648;425.4074236;58.69623138;
428.5813979;45.77459964;425.4320417;58.70456591;
428.5826502;45.77653998;425.4503549;58.70609743;
428.5846353;45.77881513;425.4566353;58.70845573;
428.5879899;45.7862211;425.4608393;58.75703903;
428.6111802;45.79327744;425.5105229;58.76644326;
428.6245115;45.80543064;425.5177235;58.76749521;
428.6420764;45.81203879;425.5185432;58.77425088;
428.6444966;45.81358972;425.5212753;58.78872414;
428.7218062;45.83251959;425.5212815;58.80198847;
428.732998;45.8392008;425.5251204;58.83784688;
428.7661987;45.84476115;425.5255099;58.84186157;
428.8250362;45.8578485;425.5513966;58.85456753;
428.8256279;45.85948348;425.6366472;58.91195595;
428.826528;45.86545179;425.6427052;58.93730682;
428.8409785;45.87190374;425.6518444;58.9439269;
428.9019134;45.87618318;425.6571087;58.97137947;
428.9232805;45.89798415;425.6607536;58.97491855;
428.9243071;45.8999346;425.6635107;58.99057011;
428.9460341;45.90996985;425.6984814;59.02133332;
428.9460514;45.91896464;425.7391347;59.03068402;
428.9489281;45.92613148;425.7646614;59.03429891;
428.9579153;45.94098592;425.7648071;59.04899905;
428.960379;45.95045547;425.7650573;59.07451956;
428.9632675;45.95538418;425.7852957;59.08325161;
428.9725946;45.9581799;425.7904224;59.08496303;
428.9853155;45.96171576;425.7950889;59.10117156;
428.986714;45.96232098;425.796365;59.16418896;
429.0590972;45.96788964;425.7988427;59.16635374;
429.0591941;45.96918385;425.7992194;59.17796314;
429.0707491;45.98024228;425.8193908;59.17894566;
429.1467185;45.985831;425.8263042;59.18680518;
429.1485557;45.98703257;425.8279334;59.19749809;
429.1485688;45.99119415;425.8285587;59.20258316;
429.3218041;45.99334838;425.8291749;59.21573682;
429.3226765;46.00428334;425.8343366;59.24530474;
429.3660255;46.00799707;425.8881277;59.25288462;
429.3736991;46.00930657;425.8881766;59.2565198;
429.3748879;46.01466001;425.8915071;59.25846095;
429.4812091;46.02321234;425.8916922;59.26227513;
429.4813135;46.04539323;425.8917088;59.2750506;
429.4847935;46.0506676;425.9059702;59.2838888;
429.4848331;46.0512678;425.906026;59.28582884;
429.6047704;46.05127694;425.9374443;59.28802701;
429.6050373;46.0671342;425.939566;59.28810972;
429.6051192;46.07811435;425.9415079;59.29638277;
429.6232524;46.08643109;425.9416399;59.30030772;
429.6387417;46.10262934;425.9566078;59.31271609;
429.6530484;46.10314257;425.9577958;59.31314901;
429.6787461;46.11593213;425.9635784;59.31624896;
429.6787755;46.11755736;425.9719811;59.352444;
